XSOA0358, SOAS: Global Hip-Hop, 2, 1
XSOA0369, SOAS: Architectural Boundaries and the Body, 4, 1
XSOA0370, SOAS: Introduction to International Relations, 1, 1
XSOA0341, SOAS: Arabic 3 A (UG), 2, 1
XSOA0342, SOAS: Arabic 3 B (UG), 3, 1
XSOA0317, SOAS: Arabic 5 B (UG), 3, 1
XSOA0365, SOAS:African Philosophy, 3, 1
XSOA0366, SOAS: Islamic Philosophy, 3, 1
XSOA0270, SOAS: Culture and Society of Taiwan, 3, 1
XSOA0362, SOAS: East Asian Imperialisms, 2, 1
XSOA0360, SOAS: Readings in Contemporary Hindi (PG), 4, 1
XSOA0363, SOAS: Contemporary Chinese Society, 2, 1
XSOA0364, SOAS: Elections and Gender and Social Movements in Taiwan, 3, 1
XSOA0254, SOAS: Identity and Social Relations in Japanese, 3, 1
XSOA0308, SOAS: Introduction to Arabic Culture, 2, 1
XSOA0361, SOAS: The Art of Storytelling, 1, 1
XSOA0373, SOAS: Palestine/Israel and the International, 3, 1
XSOA0372, SOAS: China and the Silk Road: Art and Archaeology, 4, 1
XSOA0301, SOAS: Arabic 1 (UG), 1, 1
XSOA0357, SOAS: Introduction to Translation Theory, 3, 1
XSOA0355, SOAS: Modern Palestinian Literature, 3, 1
XSOA0359, SOAS: 353 Anthropology and Climate Change, 3, 1
XSOA0374, SOAS: 202 Social Theory and Reform and Revolution in an Age of Extremes, 2, 1
XSOA0375, SOAS: Africa in the World, 1, 1
XSOA0336, SOAS: Myths and Legends and Folkways of East Asia, 3, 1
XSOA0368, SOAS: Myths and Legends and Folkways of East Asia (PG), 4, 1
XSOA0367, SOAS: Themes in the Visual Arts of Dynastic China (before 1800), 4, 1
XSOA0348, SOAS: Korean 1 A, 2, 1
XSOA0085, SOAS: Colonialism. Empire and International Law, 3, 1
XSOA0134, SOAS: Arabic 200, 3, 1
XSOA0201, SOAS: Issues in Mind and Culture and Psychiatry, 4, 1
XSOA0229, SOAS: Sanskrit Language 1B, 1, 1
XSOA0066, SOAS: Society and Culture in Twentieth Century Africa, 3, 1
XSOA0168, SOAS: Travelling Africa: Writing the Cape to Cairo, 3, 1
XSOA0220, SOAS: Africans in the Americas: Identities and Representation, 3, 1
XSOA0152, SOAS: Nation and Nationalism in Middle Eastern Fiction (in Translation), 2, 1
XSOA0207, SOAS: Chinese 2, 3, 1
XSOA0075, SOAS: Law and Development, 3, 1
XSOA0146, SOAS: Reading Classical Arabic Historians, 3, 1
XSOA0187, SOAS: Religious Practice in Japan: Texts and Rituals and Believers, 3, 1
XSOA0051, SOAS: Contemporary Korean Arts in East Asia, 3, 1
XSOA0195, SOAS (Abroad): French with African or Asian Language, 3, 2
XSOA0121, SOAS: Arabic 2, 3, 1
XSOA0068, SOAS: The Middle East in the Period of the Crusades and 1050-1291, 3, 1
XSOA0144, SOAS: Issues in Post-War Japanese Society 1, 3, 1
XSOA0227, SOAS: Literature and Politics and National Idenitity in Modern China, 3, 1
XSOA0128, SOAS: Special Course in Chinese 4, 3, 1
XSOA0141, SOAS: Narratives of Mobility in Contemporary Hindi Literature, 3, 1
XSOA0018, SOAS: Buddhist and Hindu Art of the Maritime Silk Route, 3, 1
XSOA0087, SOAS: Dynamic Syntax, 3, 1
XSOA0038, SOAS: Decolonising the World, 3, 1
XSOA0025, SOAS: Development and Conflict, 3, 1
XSOA0138, SOAS: The Muslim World: Unity in Diversity, 3, 1
XSOA0191, SOAS: Hinduism: Foundation, 3, 1
XSOA0143, SOAS: Sanskrit Language 2, 3, 1
XSOA0104, SOAS: Introductory Sumerian, 3, 1
XSOA0017, SOAS: Arab Painting, 3, 1
XSOA0133, SOAS: Traditional Chinese Language and Literature, 3, 1
XSOA0008, SOAS: Comparative Study of Islam: Anthropological Perspectives (A), 3, 1
XSOA0153, SOAS: Hindi Language 4, 3, 1
XSOA0019, SOAS: Islamic Art and Architecture of Medieval Anatolia and the South Caucasus (11-13th centuries), 3, 1
XSOA0212, SOAS: Chinese Contemporary Art, 3, 1
XSOA0124, SOAS: Elementary Hebrew, 3, 1
XSOA0118, SOAS: Korean Language (Intermediate), 3, 1
XSOA0235, SOAS: Cool Japan: Manga and Anime and Sushi, 2, 1
XSOA0084, SOAS: Foundations of Human Rights Law, 3, 1
XSOA0151, SOAS: Language and Oral Literature of an Arabic Vernacular, 3, 1
XSOA0057, SOAS: Approaches to Modern and Contemporary Arts in Africa, 3, 1
XSOA0221, SOAS: Political Economy of Finance and Debt and Development, 3, 1
XSOA0196, SOAS: Japanese Cultural History to 1600: Power and Belief and Creativity, 1, 1
XSOA0199, SOAS: Realism and Magical Realism in the African Novel, 4, 1
XSOA0222, SOAS: Korean 1A, 3, 1
XSOA0089, SOAS: Extended Essay in Linguistics B, 3, 1
XSOA0002, SOAS: Anthropology and Film, 3, 1
XSOA0226, SOAS: Art and Performance and the Body in Africa, 3, 1
XSOA0224, SOAS: Imagining Pakistan: Culture and Politics and Gender, 3, 1
XSOA0050, SOAS: Art and Culture in Modern China, 3, 1
XSOA0012, SOAS: Ethnography of China, 3, 1
XSOA0035, SOAS: International Relations of Africa, 3, 1
XSOA0184, SOAS: Political Thought on the Just Rebellion, 3, 1
XSOA0208, SOAS: Japanese New Wave Cinema: Youth and Sex and Protest, 3, 1
XSOA0106, SOAS: Art and Culture in Imperial China, 3, 1
XSOA0197, SOAS: Akkadian Texts 3, 3, 1
XSOA0088, SOAS: Introduction to Arabic Linguistics, 3, 1
XSOA0027, SOAS: Introduction to Development Practice, 3, 1
XSOA0185, SOAS: Chinese Religious Texts: A Reading Seminar, 3, 1
XSOA0022, SOAS: Contemporary Issues in the Chinese Economy, 3, 1
XSOA0073, SOAS: Urban Modern Eastern Asia (II), 3, 1
XSOA0112, SOAS: Independent Study Project in Arabic Studies, 3, 1
XSOA0230, SOAS: Nation and Identity in Contemporary Japan, 2, 1
XSOA0160, SOAS: Persian for Readers of Arabic Script, 3, 1
XSOA0086, SOAS: Historical Linguistics I, 3, 1
XSOA0097, SOAS: Sounds and Cultures 1: Africa and the Jewish World and West and Central Asia, 3, 1
XSOA0165, SOAS: Japanese Traditional Drama, 3, 1
XSOA0077, SOAS: Law and Society in Africa, 3, 1
XSOA0039, SOAS: Gender Theory and the Study of Asia and Africa and the Middle East, 3, 1
XSOA0116, SOAS: South Asian Culture, 3, 1
XSOA0122, SOAS: Arabic 4, 3, 1
XSOA0014, SOAS: Tourism and Travel: A Global Perspective, 3, 1
XSOA0170, SOAS: Civil Society and Social Movements and the Development Process, 3, 1
XSOA0047, SOAS: Japanese Art, 3, 1
XSOA0072, SOAS: Urban Modern Eastern Asia (I), 3, 1
XSOA0193, SOAS: The Bible and its Interpretation in Ancient Judaism, 3, 1
XSOA0183, SOAS: Culture and Society of the Near and Middle East, 3, 1
XSOA0157, SOAS: Orientalism on Screen, 3, 1
XSOA0056, SOAS: Collecting and Collections, 3, 1
XSOA0042, SOAS: Queer and Feminist Diaspora Studies, 4, 1
XSOA0192, SOAS: Eastern Christianity, 3, 1
XSOA0078, SOAS: Islamic Law, 3, 1
XSOA0040, SOAS: Gender in the Middle East, 4, 1
XSOA0203, SOAS: Genders and Sexualities in South East Asian Film, 4, 1
XSOA0032, SOAS: International Relations of East Asia, 3, 1
XSOA0108, SOAS: Hausa 3(a) advanced, 3, 1
XSOA0130, SOAS: Israeli History and the Israel-Palestine Conflict, 3, 1
XSOA0171, SOAS: The Story of African Film: Narrative Screen Media in Africa, 4, 1
XSOA0234, SOAS: Hindi Language 3, 3, 1
XSOA0176, SOAS: Language and Society and Communication, 3, 1
XSOA0177, SOAS: Music in Development, 4, 1
XSOA0120, SOAS: Arabic 1 Intensive, 3, 1
XSOA0111, SOAS: Bengali Language I, 3, 1
XSOA0228, SOAS: Gender and Sexuality in the Middle East, 4, 1
XSOA0164, SOAS: Modern Japanese Literature, 4, 1
XSOA0206, SOAS: Urdu Language 1B, 3, 1
XSOA0052, SOAS: Themes in the Art and Archaeology of Africa, 3, 1
XSOA0023, SOAS: Issues in Gender and Development, 3, 1
XSOA0231, SOAS: Sanskrit Texts from the Hindu Tradition, 4, 1
XSOA0059, SOAS: H443 Reform and Resistance and Revolution: the Ottoman Empire and 1876-1909 (I), 3, 1
XSOA0054, SOAS: Museums and Museology, 3, 1
XSOA0065, SOAS: Modern Japan, 3, 1
XSOA0123, SOAS: Elementary Arabic, 3, 1
XSOA0055, SOAS: Gender and Art and Visual Culture: Explorations in the Representation of Southeast Asia, 3, 1
XSOA0109, SOAS: Arabic A24: Elementary Arabic Texts, 3, 1
XSOA0098, SOAS: Sounds and Cultures 2: East and Southeast and South Asia, 3, 1
XSOA0132, SOAS: Aspects of Japanese Culture 1, 3, 1
XSOA0232, SOAS: Urdu Language 2, 3, 1
XSOA0175, SOAS: Cinema and Nation and the Transcultural, 3, 1
XSOA0062, SOAS: The Making of the Modern Middle East, 3, 1
XSOA0173, SOAS: Practical Translation: Japanese into English, 3, 1
XSOA0058, SOAS: Islam and the West: Artistic and Cultural Contacts, 3, 1
XSOA0049, SOAS: African Art II: West Africa and the Atlantic World: History and Historiography and the Visual Arts, 3, 1
XSOA0036, SOAS: Banking and Finance, 3, 1
XSOA0092, SOAS: Arabic/English/Arabic Translation, 3, 1
XSOA0082, SOAS: Asylum and Immigration Law, 3, 1
XSOA0216, SOAS: The Silk Road and its Origins: Art and Archaeology, 4, 1
XSOA0033, SOAS: International Relations of the Middle East, 3, 1
XSOA0043, SOAS: Architectural Boundaries and the Body, 3, 1
XSOA0064, SOAS: Introduction to the History of the Near and Middle East, 3, 1
XSOA0024, SOAS: Non-governmental Organisations and Development and Change, 3, 1
XSOA0263, SOAS: Public International Law, 3, 1
XSOA0125, SOAS: Akkadian Texts 1, 3, 1
XSOA0209, SOAS: English Literatures of South East Asia, 4, 1
XSOA0155, SOAS: Arabic Women's Writing, 3, 1
XSOA0214, SOAS: Arabic 100B, 3, 1
XSOA0005, SOAS: African and Asian Cultures in the Diaspora, 3, 1
XSOA0156, SOAS: Modern Hebrew Language: Elementary, 3, 1
XSOA0041, SOAS: Gendering Migration and Diasporas, 3, 1
XSOA0210, SOAS: Survey of Pre-Modern Japanese Literature in Translation, 2, 1
XSOA0333, SOAS: Gender in History, 2, 1
XSOA0266, SOAS: Urdu Literacy B, 3, 1
XSOA0205, SOAS: Urdu Language 1A, 3, 1
XSOA0188, SOAS: Under Western Eyes: European Writings on South East Asia, 4, 1
XSOA0119, SOAS: Classical Sanskrit Court Literature I, 3, 1
XSOA0030, SOAS: Islam and Democracy, 3, 1
XSOA0167, SOAS: Introductory Akkadian, 4, 1
XSOA0031, SOAS: Government and Politics of China, 3, 1
XSOA0083, SOAS: Introduction to Global Commodities Law, 3, 1
XSOA0233, SOAS: Vietnam on Screen, 3, 1
XSOA0179, SOAS: Mesopotamian Languages and Literature B: The Second Millennium BC, 3, 1
XSOA0178, SOAS: Japanese Post-War Film Genres and the Avant Garde, 3, 1
XSOA0347, SOAS: Literatures of the Islamic Near and Middle East, 2, 1
XSOA0215, SOAS: Korean Readings, 3, 1
XSOA0174, SOAS: Japanese Transnational Cinema: From Kurosawa to Asia Extreme and Studio Ghibli, 4, 1
XSOA0004, SOAS: The Anthropology of African and Asian Communities in British Society, 3, 1
XSOA0142, SOAS: Sanskrit Language 1A, 1, 1
XSOA0026, SOAS: Neoliberalism and Democracy and Development, 3, 1
XSOA0189, SOAS: Themes in Japanese Religions, 3, 1
XSOA0181, SOAS: Israel and The Arab World and the Palestinians, 3, 1
XSOA0182, SOAS: Culture and Society of West Africa, 3, 1
XSOA0162, SOAS: Queer Cinema in Asia, 3, 1
XSOA0020, SOAS: Art and Archaeology of the Silk Road, 3, 1
XSOA0148, SOAS: Thai Language I, 3, 1
XSOA0211, SOAS: Cinema and Society in South Asia: History and Social Context, 3, 1
XSOA0009, SOAS: New Media and Society, 3, 1
XSOA0001, SOAS: Mind and Culture and Psychiatry, 3, 1
XSOA0126, SOAS: Akkadian Texts 2, 3, 1
XSOA0103, SOAS: Studying Popular Music, 3, 1
XSOA0166, SOAS: Sumerian Language, 3, 1
XSOA0180, SOAS: Mesopotamian Languages and Literature C: The First Millennium BC, 3, 1
XSOA0096, SOAS: Ethnomusicology: Themes and Variations, 3, 1
XSOA0200, SOAS: Anthropology of Human Rights, 3, 1
XSOA0021, SOAS: Finance in China, 3, 1
XSOA0140, SOAS: Literature and Colonialism in North India, 3, 1
XSOA0076, SOAS: Law and Society in South Asia, 3, 1
XSOA0169, SOAS: Modern Chinese Film and Theatre, 3, 1
XSOA0063, SOAS: Introduction to the History of East Asia, 3, 1
XSOA0079, SOAS: Chinese Law, 3, 1
XSOA0028, SOAS: Nationalism and Ethnicity and State in Asia and Africa, 3, 1
XSOA0107, SOAS: Islamic Reform Movements in Modern Africa, 3, 1
XSOA0006, SOAS: Ethnography of a Selected Region -Near and Middle East, 3, 1
XSOA0095, SOAS: Music and Culture, 3, 1
XSOA0127, SOAS: Elementary Written Persian, 3, 1
XSOA0003, SOAS: The Anthropology of Gender, 3, 1
XSOA0117, SOAS: Special Course in Chinese I, 3, 1
XSOA0110, SOAS: Akkadian: The Language of Gilgamesh, 2, 1
XSOA0114, SOAS: Persian Language II, 3, 1
XSOA0131, SOAS: Hindi Language II, 3, 1
XSOA0010, SOAS: Anthropology of Travel and Tourism A, 3, 1
XSOA0094, SOAS: Music and Shamanism and Healing, 3, 1
XSOA0202, SOAS: History and Memory in East Asian Cultures, 3, 1
XSOA0115, SOAS: Advanced Persian Language, 3, 1
XSOA0071, SOAS: State and Society in Mughal India, 3, 1
XSOA0074, SOAS: The Making of the Contemporary World, 3, 1
XSOA0139, SOAS: Hittite Texts 1, 3, 1
XSOA0172, SOAS: Curating Africa: African Film and Video in the Age of Festivals, 3, 1
XSOA0044, SOAS: Critical Readings in Arts and Cultures, 3, 1
XSOA0090, SOAS: Empire and the Postcolonial: Race and Genders and Sexualities, 3, 1
XSOA0053, SOAS: Global Cultures of Chinese Ceramics, 3, 1
XSOA0219, SOAS: Ethnography of Japan, 3, 1
XSOA0037, SOAS: Principles of Marxist Poltical Economy, 3, 1
XSOA0101, SOAS: Global Hip-Hop, 3, 1
XSOA0328, SOAS: Social and Political Dimensions of Modern Arabic Literature (UG), 3, 1
XSOA0251, SOAS: Literatures of the Islamic Near and Middle East, 1, 1
XSOA0100, SOAS: Composition, 3, 1
XSOA0113, SOAS: The Structure of Japanese I, 3, 1
XSOA0136, SOAS: Persian Language 1, 3, 1
XSOA0145, SOAS: Gender and Society in Contemporary Japan, 2, 1
XSOA0060, SOAS: H544 Reform and Resistance and Revolution: The Ottoman Empire and 1876-1909 (II), 3, 1
XSOA0070, SOAS: Modern China, 3, 1
XSOA0186, SOAS: Burmese Language 2, 3, 1
XSOA0213, SOAS: Arabic 100A, 3, 1
XSOA0099, SOAS: Gender and Music, 3, 1
XSOA0154, SOAS: Modern Film from Taiwan and the Chinese Diaspora, 3, 1
XSOA0236, SOAS: The Holocaust in Theology and Literature and Art, 4, 1
XSOA0129, SOAS: Religion in Africa, 3, 1
XSOA0048, SOAS: The Visual Culture of 18th-Century Japan, 3, 1
XSOA0326, SOAS: African Political Thought, 2, 1
XSOA0319, SOAS: East Asian Cinema (UG), 2, 1
XSOA0239, SOAS: Introduction to Arabic Dialects, 2, 1
XSOA0149, SOAS: Classical Persian Poetry, 3, 1
XSOA0016, SOAS: Popular Practice in the Edo Period, 3, 1
XSOA0029, SOAS: Government and Politics of the Middle East, 3, 1
XSOA0190, SOAS: Tibetan Buddhism, 3, 1
XSOA0061, SOAS: Race and Class and Culture in the History of Southern Africa, 3, 1
XSOA0225, SOAS: Arabic 500, 3, 1
XSOA0161, SOAS: Introduction to Arabic Literature, 3, 1
XSOA0069, SOAS: Culture and Identity in Modern South Asia and 1800-2000, 3, 1
XSOA0015, SOAS: Shogunal Iconography in the Edo Period, 3, 1
XSOA0013, SOAS: Issues in Anthropology and Film, 3, 1
XSOA0067, SOAS: Atlantic Slavery and Its Legacies: Western Africa c. 1500-2000, 3, 1
XSOA0102, SOAS: Music and Religion in South Asia, 3, 1
XSOA0147, SOAS: The Other Korea: North Korea since 1945, 3, 1
XSOA0198, SOAS: Curating Cultures (Cohort A), 4, 1
XSOA0007, SOAS: The Anthropology of Space and Place and Architecture, 3, 1
XSOA0194, SOAS: Islam: Foundations, 3, 1
XSOA0158, SOAS: Cinemas of the Middle East and North Africa 1, 3, 1
XSOA0011, SOAS: Anthropology of Globalisation, 3, 1
XSOA0217, SOAS: Borders and Development, 4, 1
XSOA0150, SOAS: Culture and Society and Politics in Classical Arabic Literature, 3, 1
XSOA0105, SOAS: Introductory Hittite, 3, 1
XSOA0163, SOAS: Under Western Eyes: European Writings on South East Asia, 3, 1
XSOA0159, SOAS: Cinemas of the Middle East and North Africa 2, 3, 1
XSOA0218, SOAS: China and World Development, 3, 1
XSOA0204, SOAS: Urban Soundscapes, 3, 1
XSOA0137, SOAS: Urdu Literacy A, 3, 1
XSOA0223, SOAS: Korean 1B, 3, 1
XSOA0320, SOAS: Critical Perspectives in Palestinian Studies 1: History and Politics, 4, 1
XSOA0304, SOAS: Politics and Aesthetics in Modern Arabic Literature, 3, 1
XSOA0034, SOAS: Politics of the World Economy, 3, 1
XSOA0093, SOAS: The Music Business, 3, 1
XSOA0046, SOAS: Introduction to the Art and Archaeology of the Near and Middle East, 3, 1
XSOA0346, SOAS: Writing from the Margins: Minority and "Outsider" Texts in Modern Japanese Literature, 3, 1
XSOA0349, SOAS: Literatures of Love and Loss and Desire, 2, 1
XSOA0323, SOAS: Japanese Cinema, 3, 1
XSOA0345, SOAS: Chinese Cinema (UG), 3, 1
XSOA0344, SOAS: Political Islam, 3, 1
XSOA0327, SOAS: R430 Political Islam, 3, 1
XSOA0330, SOAS: International Relations of South Asia, 2, 1
XSOA0324, SOAS: Decolonising Otherness, 1, 1
XSOA0332, SOAS: Human Rights and Islamic Law, 4, 1
XSOA0325, SOAS: Modernity and Nation and Identity in Japanese History (1853-1945), 3, 1
XSOA0318, SOAS: Islam: Religion & Rationality, 2, 1
XSOA0321, SOAS: Gender in East Asian Literature (UG), 3, 1
XSOA0331, SOAS: Colonialism and Culture in Modern South Asia, 3, 1
XSOA0329, SOAS: Film Festivals and Film Curating, 2, 1
XSOA0343, SOAS: Contemporary Japenese Society, 3, 1
XSOA0322, SOAS: Democracy and Authoritarianism in India and beyond, 2, 1
XSOA0045, SOAS: Curating Global Arts, 2, 1
XSOA0350, SOAS: Colonial curricula: empire and education at SOAS and beyond, 4, 1
XSOA0371, SOAS: Sanskrit Language 1 A (PG), 4, 1
XHTM0001, LSHTM: Managing Health Services, 4, 1
XHTM0004, LSHTM: History and Health, 4, 1
XHTM0003, LSHTM: Statistics for Epidemiology and Population Health and -3, 1
XHTM0002, LSHTM: Statistical Methods in Epidemiology and -3, 1
ANTH0084, Documentary Radio - A Practice-Based Introduction, 4, 2
ANTH0044, Human Behavioural Ecology, 4, 2
ANTH0018, Anthropology of Crime, 4, 2
ANTH0060, Primate Behaviour and Ecology, 4, 1
ANTH0168, Digital Practices in Society: Researching the Media II, 2, 1
ANTH0022, The Anthropology of Social Media, 4, 2
ANTH0197, Current Themes in Material and Visual and Digital and Design Anthropology: Smart Phones, 4, 1
ANTH0118, The Anthropology of Fashion, 4, 1
ANTH0059, Anthropology of Religion, 3, 1
ANTH0053, Turkana Basin Field School: Full Term D, 3, 1
ANTH0050, Turkana Basin Field School: Full Term A, 3, 1
ANTH0051, Turkana Basin Field School: Full Term B, 3, 1
ANTH0032, Atapuerca and Human Evolution in Europe, 3, 3
ANTH0021, Hunter-Gatherers Past and Present and Future, 3, 2
ANTH0130, Method in Ethnography, 4, 1
ANTH0052, Turkana Basin Field School: Full Term C, 3, 1
ANTH0067, Design Anthropology, 3, 2
ANTH0199, Anthropology Year Abroad Module B, 3, 1
ANTH0011, Documentary Film-Making, 1, 1
ANTH0054, Anthropology Year Abroad Module A, 3, 1
ANTH0201, Anthropology Year Abroad Module D, 3, 1
ANTH0200, Anthropology Year Abroad Module C, 3, 1
ANTH0149, Creative Enterprise, 4, 1
ANTH0211, Applied Ethnography, 4, 1
ANTH0206, Intermediate Radio and Broadcasting Production, 4, 2
ANTH0151, Creative Product Development, 4, 2
ANTH0150, Collaborative Enterprise, 4, 2
ANTH0049, Anthropology of Capitalisms, 4, 2
ANTH0043, Anthropology of Technics and Technology, 3, 1
ANTH0017, Informatic Cultures: The Anthropology of Data and Algorithms and Computation, 4, 2
ANTH0029, The Anthropology of Nationalism and Ethnicity and Race, 4, 1
ANTH0221, Skills in Field Primatology, 4, 3
ANTH0213, Anthropological Research Methods, 2, 1
ANTH0214, Anthropological Research Methods, 2, 1
ANTH0007, Methods and Techniques in Biological Anthropology, 1, 1
ANTH0138, Practical Documentary Filmmaking, 4, 1
ANTH0104, Research Methods and Skills, 4, 1
ANTH0153, Creating Customers: Understand and Validate and Build, 4, 1
ANTH0087, Critical Issues (Core Course), 4, 1
ANTH0002, Introduction to Material and Visual Culture A, 1, 1
ANTH0218, Primate Conservation, 4, 2
ANTH0219, Developing Ideas for Non-Fiction Film and Audio, 4, 1
ANTH0217, Primate Communication, 4, 2
ANTH0152, Dissertation, 4, 1
ANTH0115, Advanced Methods in Evolutionary Anthropology, 4, 2
ANTH0114, Research Methods in Evolutionary Anthropology, 4, 1
ANTH0064, Anthropology of the Built Environment, 4, 1
ANTH0205, Interactive Factual Narratives, 2, 1
ANTH0008, Introduction to Biological Anthropology, 1, 1
ANTH0003, Introduction to Social Anthropology, 1, 1
ANTH0107, Introduction to Statistics for Social Research, 4, 2
ANTH0010, Introduction to Biological Anthropology II B, 1, 2
ANTH0123, Digital Anthropology : Dissertation, 4, 1
ANTH0124, Ethnographic Area: Bibliographical Survey and Literature Review, 4, 1
ANTH0001, Introduction to Material and Visual Culture, 1, 1
ANTH0083, Experimental cinema and new media: Form and narrative, 3, 2
ANTH0076, Humans and Ecosystems and Conservation, 3, 2
ANTH0009, Introduction to Biological Anthropology I A, 1, 1
ANTH0144, Anthropology of Infectious Diseases, 4, 2
ANTH0222, Everyday Ethics in Enterprise, 4, 2
ANTH0176, Introduction to the Practice of Documentary and Ethnographic Film, 4, 1
ANTH0078, An Introduction to World Cinema, 2, 2
ANTH0145, Social Anthropology Dissertation, 4, 1
ANTH0101, Medical Anthropology: Dissertation, 4, 1
ANTH0073, Digital Infrastructure: Materiality and Information and Politics, 4, 1
ANTH0154, Social Creativity and Marketing, 4, 2
ANTH0110, An Introduction to Social Theory - a foundation course, 4, 1
ANTH0141, Practical Documentary Filmmaking (Lab-based), 4, 2
ANTH0179, Research Work and Research Book, 4, 3
ANTH0135, History and Aesthetics of Documentary, 3, 1
ANTH0117, Experimental and Interactive Storytelling Lab, 3, 2
ANTH0180, Graduation Project (Creative Feature Length Documentary Film), 4, 1
ANTH0177, Advanced Practice of Documentary and Ethnographic Film, 4, 2
ANTH0033, Anthropology for Medical Students, 3, 1
ANTH0207, Sonic Experience Design and Production, 4, 1
ANTH0100, Biosocial Anthropology and Health and Environment, 4, 1
ANTH0062, Anthropology of Cultural Heritage and Museum Anthropology, 3, 2
ANTH0209, Biosocial Medical Anthropology, 4, 1
ANTH0178, Short Commissioned Practical Film Project and Sustained Reflection, 4, 2
ANTH0108, AED : Dissertation, 4, 1
ANTH0127, Critical Issues, 4, 1
ANTH0121, Dissertation, 4, 1
ANTH0013, Theoretical Perspectives in Social Anthropology and Material Culture, 2, 1
ANTH0065, Fishers and Fisheries Anthropology and Aquatic Resources and Development, 3, 2
ANTH0182, Medical Anthropology, 3, 1
ANTH0193, Anthropology of War, 3, 2
ANTH0165, Evolutionary Medicine, 4, 1
ANTH0079, Aspects of Applied Medical Anthropology, 3, 2
ANTH0012, Palaeoanthropology, 4, 1
ANTH0102, Ecology of Human Groups, 4, 1
ANTH0195, Migration and Health, 4, 2
ANTH0119, Anthropology of the Mediterranean, 3, 1
ANTH0006, Researching the Social World, 1, 2
ANTH0015, Being Human, 2, 2
ANTH0080, Time and the Index - The evolving narrative of Photography and Film, 3, 2
ANTH0081, The Story and I - Finding the Form: A Practical Exploration of Storytelling, 3, 2
ANTH0004, Introduction to Social Anthropology 1 A, 1, 1
ANTH0175, Anthropology of Politics and Violence and Crime, 4, 1
ANTH0158, Biosocial Approaches to Childrearing, 2, 1
ANTH0085, Documentary Film Making - Intermediate Practical Skills, 3, 2
ANTH0126, M.Res. Dissertation, 4, 1
ANTH0036, Individual Studies in Anthropology, 3, 1
ANTH0040, Primate Anatomy and Evolution and Environments, 4, 2
ANTH0190, Writing about International Affairs, 3, 1
ANTH0230, Turkana Basin Summer Field School A, 3, 3
ANTH0111, Documentary and Ethnographic Film Practice (Core Course), 4, 1
ANTH0035, Human Sciences Seminar Project, 3, 1
ANTH0208, Introduction to Social Anthropology for Medical Students, 3, 1
ANTH0074, Art in the Public Sphere, 2, 2
ANTH0231, Turkana Basin Summer Field School B, 3, 3
ANTH0096, Material and Visual Culture Dissertation, 4, 1
ANTH0097, Medical Anthropology, 4, 1
ANTH0112, Practical Film Project, 4, 1
ANTH0157, Decolonising Anthropology, 3, 2
ANTH0105, Resource Use and Impacts: Theory and Evidence, 4, 1
ANTH0122, Digital Anthropology, 4, 1
ANTH0038, Evolution and Human Behaviour, 3, 2
ANTH0046, Ethnographic and Documentary Film Making - Advanced Practice, 3, 1
ANTH0163, Human Sciences and Evolution, 4, 1
ANTH0228, Visualizing Others: Colonial and Postcolonial Visual Culture, 4, 2
ANTH0224, Advanced Immersive Storytelling Practice, 4, 3
ANTH0136, The Anthropology of Violent Aftermaths, 3, 2
ANTH0223, Introduction to Immersive Factual Storytelling, 4, 1
ANTH0189, Feature Writing in a multi-media world: journalistic skills for the digital age, 3, 2
ANTH0220, Nutrition and Health and Culture, 4, 2
BARC0152, Research By Design 1, 3, 1
BARC0151, Making Buildings, 3, 1
BARC0062, Design for Manufacture: Thesis Report, 4, 3
BARC0173, Skills Portfolio, 4, 1
BARC0154, Theory Dissertation, 3, 1
BARC0079, Situated Practice: Major Project, 4, 3
BARC0020, Architectural Phenomena, 4, 1
BARC0007, Report with Oral Examination, 4, 3
BARC0014, Advanced Architectural Research Submission, 4, 1
BARC0175, Advanced Architectural Design II, 4, 1
BARC0095, Architectural Research 1, 1, 1
BARC0061, Design for Manufacture: Contextual Theory, 4, 1
BARC0015, Design as a Knowledge-Based Process, 4, 1
BARC0141, Built Environment Dissertation, 4, 3
BARC0064, Design Research Methods for Historic Environments, 4, 1
BARC0092, Making Cities: The Production of the Built Environment, 1, 1
BARC0059, Design for Manufacture: Thesis Portfolio and Initial Projects, 4, 2
BARC0081, Architecture and Digital Theory: Main Research Project, 4, 3
BARC0065, Surveying and Recording of Cities, 4, 1
BARC0038, Digital Ecologies, 4, 2
BARC0150, Professional Report, 2, 1
BARC0132, Structural and Foundation Analysis, 2, 2
BARC0156, History and Theory (Year 2), 2, 1
BARC0148, Project Portfolio 2, 2, 1
BARC0115, Landscape Inhabitation and Environmental Systems, 4, 1
BARC0116, Landscape Design 1, 4, 1
BARC0159, Project Portfolio 1 (Year 2), 2, 1
BARC0097, Architecture Projects, 2, 1
BARC0024, Space Syntax Methodology and Analytical Design, 4, 1
BARC0026, Analytical Design Research Project, 4, 2
BARC0033, Design Practice for Historic Environments, 4, 2
BARC0101, Practice and Ethics and Enterprise, 2, 1
BARC0102, History and Theory of Architecture, 2, 1
BARC0087, Structure and Materials and Forming Techniques, 1, 1
BARC0074, Design for: Skills Portfolio, 4, 1
BARC0080, Architecture and Digital Theory: Research Mini Project, 4, 1
BARC0094, Design and Creative Practice 1, 1, 2
BARC0002, Building Physics and Environment, 1, 2
